Possession Length,# Dribbles,# Passes,Ball Distance,Average Ball Speed,Off Player Distances,Off Player Speeds,Def Player Distances,Def Player Speeds,Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
4.08,2,1,87.45,14.61,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 70.12, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 71.44, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 27.39, '79b83f96-5723-4219-b521-57de6111ee97': 36.01, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 11.23}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 11.72, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 11.94, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 4.58, '79b83f96-5723-4219-b521-57de6111ee97': 6.02, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 1.88}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 58.24, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 70.38, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 76.62, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 44.74, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 63.83}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 9.73, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 11.76, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 12.8, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 7.48, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 10.67}",REB,shot,6.0,2.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
7.96,4,1,55.71,4.77,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 51.09, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 38.32, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 74.86, '79b83f96-5723-4219-b521-57de6111ee97': 56.32, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 78.52}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.38, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.28, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.41, '79b83f96-5723-4219-b521-57de6111ee97': 4.82, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.73}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 64.71, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 28.73, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 64.47, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 63.67, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 42.98}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 5.54, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 2.46, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.52, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.45, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 3.68}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
7.96,5,2,112.64,9.65,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 47.84, '561048bb-c412-4d8b-a0bc-27d250a1a431': 60.77, '79b83f96-5723-4219-b521-57de6111ee97': 79.65, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 46.28, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 68.66}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.1, '561048bb-c412-4d8b-a0bc-27d250a1a431': 5.21, '79b83f96-5723-4219-b521-57de6111ee97': 6.82, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 3.96, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.88}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 77.18, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 51.93, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 72.4, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 64.53, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 51.89}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.61, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 4.45, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.2, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.53, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 4.44}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
7.96,6,1,70.44,6.03,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 54.54, '561048bb-c412-4d8b-a0bc-27d250a1a431': 92.09, '79b83f96-5723-4219-b521-57de6111ee97': 80.87, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 69.32, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 71.4}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.67, '561048bb-c412-4d8b-a0bc-27d250a1a431': 7.89, '79b83f96-5723-4219-b521-57de6111ee97': 6.93, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.94, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.12}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 46.55, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 58.73, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 86.07, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 55.11, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 47.55}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 3.99, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.03, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.37, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 4.72, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 4.07}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
6.04,6,1,99.52,11.23,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 80.79, '561048bb-c412-4d8b-a0bc-27d250a1a431': 25.01, '79b83f96-5723-4219-b521-57de6111ee97': 70.18, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 62.28, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 73.22}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 9.12, '561048bb-c412-4d8b-a0bc-27d250a1a431': 2.82, '79b83f96-5723-4219-b521-57de6111ee97': 7.92, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.03, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 8.27}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 38.48, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 56.29, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 51.06, '267de25c-42a5-403a-9fde-0be582ac053b': 72.66, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 74.12}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 4.34, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 6.35, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.76, '267de25c-42a5-403a-9fde-0be582ac053b': 8.2, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 8.37}",REB,shot,1.0,41.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
7.96,7,0,52.31,4.48,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 45.53, '561048bb-c412-4d8b-a0bc-27d250a1a431': 59.93, '79b83f96-5723-4219-b521-57de6111ee97': 78.45, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 51.8, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 57.88}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.9, '561048bb-c412-4d8b-a0bc-27d250a1a431': 5.13, '79b83f96-5723-4219-b521-57de6111ee97': 6.72, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 4.44, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.96}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 55.89, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 65.92, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 60.11, '267de25c-42a5-403a-9fde-0be582ac053b': 41.87, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 39.8}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 4.79, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 5.65, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.15, '267de25c-42a5-403a-9fde-0be582ac053b': 3.59, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 3.41}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
0.6,0,0,3.53,4.01,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 2.39, '561048bb-c412-4d8b-a0bc-27d250a1a431': 3.27, '79b83f96-5723-4219-b521-57de6111ee97': 1.62, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 2.54, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 1.79}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 2.72, '561048bb-c412-4d8b-a0bc-27d250a1a431': 3.72, '79b83f96-5723-4219-b521-57de6111ee97': 1.84, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 2.89, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 2.03}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 2.88, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 1.84, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 2.58, '267de25c-42a5-403a-9fde-0be582ac053b': 3.52, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 1.08}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 3.27, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 2.09, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 2.93, '267de25c-42a5-403a-9fde-0be582ac053b': 4.0, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 1.23}",REB,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
8.0,5,2,126.27,10.76,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 72.53, '561048bb-c412-4d8b-a0bc-27d250a1a431': 89.7, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 61.16, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 76.21, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 72.93}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.18, '561048bb-c412-4d8b-a0bc-27d250a1a431': 7.64, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.21, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 6.5, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.22}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 82.78, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 69.29, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 71.58, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 82.78, '267de25c-42a5-403a-9fde-0be582ac053b': 73.14}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 7.06, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 5.91, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 6.1, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.06, '267de25c-42a5-403a-9fde-0be582ac053b': 6.23}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
7.96,5,2,140.31,12.02,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 67.61, '561048bb-c412-4d8b-a0bc-27d250a1a431': 81.28, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 68.47, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 102.19, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 60.81}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 5.79, '561048bb-c412-4d8b-a0bc-27d250a1a431': 6.96, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.86, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 8.75, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.21}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 86.28, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 61.93, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 50.58, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 66.06, '267de25c-42a5-403a-9fde-0be582ac053b': 72.39}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 7.39, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 5.3, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 4.33, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.66, '267de25c-42a5-403a-9fde-0be582ac053b': 6.2}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
8.04,7,1,87.08,7.38,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 55.36, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 79.72, '79b83f96-5723-4219-b521-57de6111ee97': 47.67, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 64.7, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 49.48}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.69, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.76, '79b83f96-5723-4219-b521-57de6111ee97': 4.04, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.49, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.2}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 60.02, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 72.05, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 62.97, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 85.78, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 68.67}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.09, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 6.11, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.34, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.27, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 5.82}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
7.96,8,3,137.88,11.81,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 38.96, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 46.87, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 79.38, '79b83f96-5723-4219-b521-57de6111ee97': 53.19, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 84.16}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.34, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.01, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.8, '79b83f96-5723-4219-b521-57de6111ee97': 4.56, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.21}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 84.1, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 63.25, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 67.57, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 86.83, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 77.05}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 7.2, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 5.42, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.79, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.44, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 6.6}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
7.96,5,0,48.12,4.12,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 44.16, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 82.4, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 77.09, '79b83f96-5723-4219-b521-57de6111ee97': 86.79, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 55.2}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.78, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 7.06, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.6, '79b83f96-5723-4219-b521-57de6111ee97': 7.43, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 4.73}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 60.07, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 56.45, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 64.12, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 62.9, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 68.44}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.15, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 4.84, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.49, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.39, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 5.86}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,41e19d08-ff3c-4fd7-8032-8a37f7768f07
5.6,9,0,87.13,10.61,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 62.57, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 65.96, '79b83f96-5723-4219-b521-57de6111ee97': 69.3, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 54.9, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 80.07}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.62, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 8.03, '79b83f96-5723-4219-b521-57de6111ee97': 8.44, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 6.68, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 9.75}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 68.16, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 59.55, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 83.13, '267de25c-42a5-403a-9fde-0be582ac053b': 46.52, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 66.62}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 8.3, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 7.25, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 10.12, '267de25c-42a5-403a-9fde-0be582ac053b': 5.66, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 8.11}",TO,shot,1.0,2.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,19ace96a-656b-4e92-a268-6f9927809d1f
6.92,7,1,101.16,9.97,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 99.26, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 84.2, '79b83f96-5723-4219-b521-57de6111ee97': 67.21, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 60.78, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 95.4}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 9.78, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 8.3, '79b83f96-5723-4219-b521-57de6111ee97': 6.62, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.99, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 9.4}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 84.98, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 90.44, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 80.8, '267de25c-42a5-403a-9fde-0be582ac053b': 57.77, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 75.16}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 8.37, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 8.91, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.96, '267de25c-42a5-403a-9fde-0be582ac053b': 5.69, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 7.41}",TO,shot,2.0,1.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,19ace96a-656b-4e92-a268-6f9927809d1f
7.96,4,3,112.51,9.64,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 58.8, '561048bb-c412-4d8b-a0bc-27d250a1a431': 80.1, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 65.33, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 86.29, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 92.08}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 5.04, '561048bb-c412-4d8b-a0bc-27d250a1a431': 6.86, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.6, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.39, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 7.89}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 69.18, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 76.69, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 75.03, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 61.2, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 74.58}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.93, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 6.57, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 6.43, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.24, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 6.39}",TO,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,19ace96a-656b-4e92-a268-6f9927809d1f
7.96,7,2,113.73,9.74,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 95.03, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 82.94, '561048bb-c412-4d8b-a0bc-27d250a1a431': 83.16, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 77.09, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 77.99}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 8.14, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 7.1, '561048bb-c412-4d8b-a0bc-27d250a1a431': 7.12, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.6, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.68}","{'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 87.58, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 89.49, 'ff41de23-89ef-11e6-a0fc-a45e60e298d3': 82.84, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 55.24, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 68.72}","{'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 7.5, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 7.67, 'ff41de23-89ef-11e6-a0fc-a45e60e298d3': 7.1, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 4.73, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 5.89}",TO,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,19ace96a-656b-4e92-a268-6f9927809d1f
7.96,2,1,73.29,6.28,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 26.13, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 63.02, '561048bb-c412-4d8b-a0bc-27d250a1a431': 48.34, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 44.35, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 24.84}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 2.24, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 5.4, '561048bb-c412-4d8b-a0bc-27d250a1a431': 4.14, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 3.8, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 2.13}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 31.62, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 56.89, 'ff41de23-89ef-11e6-a0fc-a45e60e298d3': 67.51, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 51.95, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 52.29}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 2.71, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 4.87, 'ff41de23-89ef-11e6-a0fc-a45e60e298d3': 5.78, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.45, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 4.48}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,19ace96a-656b-4e92-a268-6f9927809d1f
7.96,3,1,68.0,5.82,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 71.35, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 70.31, '561048bb-c412-4d8b-a0bc-27d250a1a431': 50.27, '79b83f96-5723-4219-b521-57de6111ee97': 59.77, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 31.13}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.11, 'e77c0b40-1652-4d89-8daf-a2f6028938dd': 6.02, '561048bb-c412-4d8b-a0bc-27d250a1a431': 4.31, '79b83f96-5723-4219-b521-57de6111ee97': 5.12, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 2.67}","{'82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 41.46, 'ff41de23-89ef-11e6-a0fc-a45e60e298d3': 79.29, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 50.78, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 70.87, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 30.54}","{'82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 3.55, 'ff41de23-89ef-11e6-a0fc-a45e60e298d3': 6.79, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.35, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 6.07, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 2.62}",SHOT,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,19ace96a-656b-4e92-a268-6f9927809d1f
